id,sentence
brown.27290,he had made an assault once with 180 men .
brown.20215,old attitudes are held more tenaciously in the tidewater than the piedmont ; ;
brown.38180,and then : `` there are lots of kids around here '' .
brown.41205,"what in the name of god was he doing , crouched in a timbered pit on the wrong bank of the river ? ?"
brown.3383,what a swinging group they must have been when they first started entertaining ! !
brown.18775,today the yearly import into the united states of locust bean gum is more than 15 million pounds ; ;
brown.31109,"there was a slight lapse condition , a moderate fog , and 100 per cent relative humidity ."
brown.48414,`` but you cant ride into the ferry .
brown.10004,"and the latter is the total sum of all the numbers in the square , by which all the other numbers are overshadowed and in which they may be said to be absorbed ."
brown.21969,"the first half of the charles men , ending on the climax of the battle of poltava in 1709 , is more dramatically coherent than the second ."
brown.37557,"this is not a constant value like af , but varies with the thickness of the coating and the direction and magnitude of the resultants r and af of fig. 6 ."
brown.10964,the businessman was raymond thornburg .
brown.35040,"the answers to questions such as these certainly depend to some extent upon the educators own class position and also upon his social history , as well as upon his personality and what he conceives his mission to be as an educator ."
brown.749,districts issue
brown.9191,"hazards to life and limb on the golf course , while existent , are actuarially insignificant ."
brown.47805,then he went on to the cheyennes and told them that the sioux was goin to move up .
brown.49837,no sooner had i started drinking than the driver started zigzagging the truck .
brown.14912,"for example , the officials of poughkeepsie town ( township ) where the project is located think highly of it because it simplifies their snow clearing problem ."
brown.19848,"these agents were to ascertain the difference between english and french goods , and the prices charged the indians ."
brown.17007,"when late in the summer the full extent of the damage was assessed , all but fifty of the scots , swiss and metis moved up the red to the mouth of the pembina river ."
brown.56807,the comic indefinite comprises an extensive class of comedy .
brown.35673,this was extended the following year to include the railroad station agents office and thayer's hotel at factory point .
brown.24414,"fsc northrop , in his discussion of the `` functions and future of poetry '' , suggests this : `` one of the things which makes our lives drab and empty and which leaves us , at the end of the day , fatigued and deflated spiritually is the pressure of the taxing , practical , utilitarian concern of common-sense objects ."
brown.31472,"the bronchial artery , except for a small number of short branches in the hilum , contributes none of the pleural blood supply ."
brown.25257,the anonymous correspondent did not resort to innuendoes .
brown.35507,the antecedents of dipylon vases and of the iliad lie in the aegean past .
brown.25453,"`` fred , your blood matches your fathers , all right '' , dr. glenn said ."
brown.35757,in platos republic communism is -- to speak anachronistically -- a communism of janissaries .
brown.49695,the circle with the dot in the center showed up yellow on the reflector glass in front of him .
brown.7112,"even so , it adds up to impossible odds , except that the question arises , on whose side would the mainland chinese army fight ? ?"
brown.25719,"in krutch's view , this is one way to show how literature may be moral in effect without employing the explicit methods of a moralist ."
brown.9064,new hampshire figures its peak around columbus day and boasts of all its hardwoods including the yellow of the birches .
