token,RT,brown_bigram_surprisal,length,index
nano-,311.875,6.3352131843566895,5,13033
technology,337.1111111111111,4.301828384399414,10,13034
researcher,206.1428571428572,5.570829391479492,10,13035
Oxonica,586.0,5.752273082733154,7,13036
are,307.75,2.455649137496948,3,13037
just,277.8333333333333,2.549998998641968,4,13038
three,269.1666666666667,3.39907455444336,5,13039
that,297.42857142857144,2.524564027786255,4,13040
have,203.7142857142857,2.359660148620605,4,13041
sprung,232.0,4.185540199279785,6,13042
up,233.66666666666663,0.4916908740997314,2,13043
and,166.5,1.1633918285369873,3,13044
become,252.22222222222223,3.4166901111602783,6,13045
the,273.6666666666667,1.1900073289871216,3,13046
target,274.0,3.663152456283569,6,13047
of,215.0,1.1927509307861328,2,13048
massive,261.6,3.985340595245361,7,13049
investment.,305.9,4.293169975280762,11,13050
A,311.0,1.6930721998214722,1,13051
wave,219.0,3.7532339096069336,4,13052
of,194.2,0.5539063215255737,2,13053
enthusiasm,321.0,5.090123653411865,10,13054
is,212.0,2.4121267795562744,2,13055
washing,243.4,5.087164878845215,7,13056
over,176.5,3.032866716384888,4,13057
the,185.6,0.5288779139518738,3,13058
UK's,247.5,6.3352131843566895,4,13059
academic,176.16666666666666,4.150289535522461,8,13060
scientific,203.57142857142856,4.160419464111328,10,13061
community,260.625,2.529446840286255,9,13062
as,82.0,1.6636455059051514,2,13063
the,174.14285714285714,0.9791895747184752,3,13064
belief,251.4,3.781152725219727,6,13065
grows,238.1428571428572,4.924110889434815,5,13066
that,262.6,2.380635976791382,4,13067
its,230.28571428571428,2.494994640350342,3,13068
work,289.44444444444446,2.6998555660247803,4,13069
"may,",401.0,3.4458117485046387,4,13070
"finally,",202.5,4.477825164794922,8,13071
see,227.5,4.082499980926514,3,13072
the,181.8,0.8224313259124756,3,13073
commercial,193.5555555555556,4.035120964050293,10,13074
light,172.42857142857142,3.709286212921143,5,13075
of,202.3333333333333,0.9066821932792664,2,13076
day.,144.0,3.777669668197632,4,13077
A,348.0,1.6930721998214722,1,13078
lot,175.6,2.4162094593048096,3,13079
of,188.8333333333333,0.3845435976982116,2,13080
the,137.5,0.5706213116645813,3,13081
problem,249.8,2.7620856761932373,7,13082
has,168.5,2.256559133529663,3,13083
been,277.0,0.6342422962188721,4,13084
structural.,325.1,4.759891986846924,11,13085
The,109.5,0.9189621806144714,3,13086
scientific,234.8,3.640861749649048,10,13087
brains,244.4,4.708292007446289,6,13088
have,250.8333333333333,2.957282304763794,4,13089
traditionally,273.44444444444446,3.636051654815674,13,13090
been,162.33333333333334,1.6098191738128662,4,13091
locked,200.8571428571429,3.9288177490234375,6,13092
away,192.5,3.598487377166748,4,13093
in,192.3333333333333,1.525899887084961,2,13094
academic,277.42857142857144,4.954391002655029,8,13095
institutions.,252.44444444444449,4.034395694732666,13,13096
Within,234.66666666666663,3.156797170639038,6,13097
Britain's,253.4,5.569870471954346,9,13098
top,306.6666666666667,4.052865982055664,3,13099
"universities,",311.42857142857144,4.76751184463501,13,13100
extraordinary,317.0,4.648011207580566,13,13101
advances,313.5,4.74083137512207,8,13102
in,135.0,0.5837565660476685,2,13103
medical,386.8571428571428,3.618147134780884,7,13104
"science,",288.625,4.302664756774902,8,13105
engineering,294.2,4.707683086395264,11,13106
and,185.0,1.4891595840454102,3,13107
computing,338.0,5.633750915527344,9,13108
have,264.6666666666667,3.0249135494232178,4,13109
been,194.11111111111111,0.7835964560508728,4,13110
"made,",254.57142857142856,1.7563059329986572,5,13111
but,225.0,3.5133726596832275,3,13112
found,335.1111111111111,3.3749570846557617,5,13113
nowhere,342.6,4.957284927368164,7,13114
to,138.0,1.450661301612854,2,13115
go.,292.5,2.1279187202453613,3,13116
In,198.0,1.4966586828231812,2,13117
recent,196.0,2.7285587787628174,6,13118
"years,",185.0,0.8796464800834656,6,13119
the,313.0,1.847417116165161,3,13120
issue,243.0,3.369335651397705,5,13121
has,185.0,2.614609718322754,3,13122
been,292.2,0.6342422962188721,4,13123
particularly,351.9,2.968045949935913,12,13124
acute,240.8571428571429,2.774350166320801,5,13125
in,335.6666666666667,1.541247010231018,2,13126
"biotechnology,",460.0,6.4351115226745605,14,13127
where,190.16666666666663,3.090605020523072,5,13128
the,261.3333333333333,0.7491557002067566,3,13129
pace,185.8,4.098159313201904,4,13130
of,166.5,0.866592288017273,2,13131
progress,206.44444444444449,3.802043676376343,8,13132
in,168.0,0.9294841885566713,2,13133
gene,242.0,5.56127405166626,4,13134
and,268.0,1.8096036911010744,3,13135
protein,378.7,4.71515417098999,7,13136
"discovery,",307.0,4.508563041687012,10,13137
and,264.5,1.5422438383102417,3,13138
its,216.4,2.344372272491455,3,13139
application,312.4,3.800281286239624,11,13140
to,204.0,1.253261923789978,2,13141
"medicine,",377.9,4.3761067390441895,9,13142
has,114.6,2.923884391784668,3,13143
outstripped,325.875,6.238541126251221,11,13144
all,418.0,2.8575315475463867,3,13145
expectations.,368.22222222222223,5.135929584503174,13,13146
But,325.0,1.6021519899368286,3,13147
"now,",309.8888888888889,2.13301944732666,4,13148
spurred,321.1,5.60357141494751,7,13149
partly,235.3,4.403396129608154,6,13150
by,301.0,2.523744583129883,2,13151
the,191.1428571428572,0.5911795496940613,3,13152
stock-market,437.8,6.185148239135742,12,13153
success,329.2,4.079434394836426,7,13154
of,111.0,0.7198659181594849,2,13155
a,0.0,1.3818944692611694,1,13156
few,272.0,1.7921695709228516,3,13157
high-profile,501.75,6.032991886138916,12,13158
"companies,",241.8571428571429,3.846102476119995,10,13159
vice,212.0,4.735578536987305,4,13160
chancellors,324.125,6.354871273040772,11,13161
have,301.25,2.753089427947998,4,13162
realised,435.7142857142857,6.276953220367432,8,13163
it,183.0,2.524247407913208,2,13164
is,155.5,0.7738510370254517,2,13165
time,347.0,3.179970026016236,4,13166
to,0.0,1.047931432723999,2,13167
extract,291.2,4.003382682800293,7,13168
real,266.1428571428572,3.939495086669922,4,13169
value,208.5,3.9504506587982178,5,13170
from,194.0,2.260276556015014,4,13171
their,200.8571428571429,2.0343775749206543,5,13172
laboratory,330.4,4.5847930908203125,10,13173
treasures.,277.0,5.230364799499512,10,13174
The,232.5,0.9189621806144714,3,13175
market,322.55555555555554,3.2336015701293945,6,13176
bubble,193.5,5.353757858276367,6,13177
may,181.66666666666663,3.025351285934448,3,13178
have,163.66666666666666,1.038930892944336,4,13179
"burst,",199.7142857142857,4.891177654266357,6,13180
but,189.66666666666663,3.1651439666748047,3,13181
there,207.875,1.5755997896194458,5,13182
are,178.6,0.912998378276825,3,13183
still,215.25,2.191691398620605,5,13184
plenty,241.5,4.562530517578125,6,13185
of,142.0,0.1751976609230041,2,13186
venture,239.5555555555556,5.090123653411865,7,13187
capitalists,368.44444444444446,5.41464376449585,11,13188
ready,226.75,3.974478960037232,5,13189
to,135.0,0.326358437538147,2,13190
dish,209.8333333333333,5.34142541885376,4,13191
money,309.5,3.7358884811401367,5,13192
out,211.0,2.84136962890625,3,13193
to,286.5,1.2364161014556885,2,13194
good,274.0,3.499317169189453,4,13195
"ideas,",303.22222222222223,4.135728359222412,6,13196
and,172.0,1.0230032205581665,3,13197
the,187.3333333333333,1.09398090839386,3,13198
academic,241.0,3.746292114257813,8,13199
world,194.8571428571429,2.3424742221832275,5,13200
is,170.33333333333334,1.538680076599121,2,13201
playing,243.8,3.948219776153565,7,13202
its,174.0,3.2437188625335693,3,13203
part.,201.125,3.5220274925231934,5,13204
The,178.71428571428572,0.9189621806144714,3,13205
products,188.42857142857144,4.018705368041992,8,13206
of,0.0,1.1773051023483276,2,13207
these,276.8333333333333,2.070603847503662,5,13208
collaborations,356.1,5.95767879486084,14,13209
are,211.0,2.455649137496948,3,13210
known,264.22222222222223,3.0557987689971924,5,13211
as,0.0,0.7675839066505432,2,13212
"spin-outs,",364.22222222222223,6.3351898193359375,10,13213
and,203.0,1.6883405447006226,3,13214
they,277.3333333333333,2.2830185890197754,4,13215
are,134.0,1.0131384134292605,3,13216
fast,145.42857142857142,4.451244354248047,4,13217
becoming,186.0,4.630067348480225,8,13218
the,187.66666666666663,1.6806697845458984,3,13219
pride,222.5,4.460821628570557,5,13220
and,201.3333333333333,0.7822880148887634,3,13221
joy,247.5,3.852351903915405,3,13222
of,198.25,0.7655255794525146,2,13223
the,196.5,0.5706213116645813,3,13224
universities.,432.1111111111111,4.509370803833008,13,13225
Spin-out,328.77777777777777,6.639578819274902,8,13226
"companies,",281.0,3.846102476119995,10,13227
both,364.0,3.672483444213867,4,13228
small,236.3333333333333,3.3465046882629395,5,13229
and,215.6,1.520911693572998,3,13230
"large,",221.5555555555556,3.4497978687286377,6,13231
are,150.66666666666666,2.778210401535034,3,13232
emerging,297.8,5.0656938552856445,8,13233
from,186.25,0.9951810836791992,4,13234
their,188.22222222222223,2.0343775749206543,5,13235
alma,279.6,5.101806163787842,4,13236
maters,458.2,5.787141799926758,6,13237
at,236.5,2.288898706436157,2,13238
the,189.0,0.5093869566917419,3,13239
rate,189.88888888888889,3.212524652481079,4,13240
of,168.5,0.4000400304794311,2,13241
more,251.42857142857144,3.038645029067993,4,13242
than,206.66666666666663,0.7296608090400696,4,13243
10,170.14285714285714,2.8277060985565186,2,13244
a,152.5,2.449357986450196,1,13245
month.,208.125,2.6938071250915527,6,13246
Two,272.2857142857143,2.762641191482544,3,13247
factors,487.125,4.309003829956055,7,13248
are,149.2,2.412968873977661,3,13249
at,274.1666666666667,2.214228868484497,2,13250
work.,205.75,2.611156940460205,5,13251
The,152.66666666666666,0.9189621806144714,3,13252
first,222.5,2.0202202796936035,5,13253
is,143.0,2.2243423461914062,2,13254
that,264.8333333333333,1.6149758100509644,4,13255
the,175.2,0.8798593282699585,3,13256
"Government,",215.9,2.720188617706299,11,13257
under,188.5,2.6057677268981934,5,13258
fire,178.14285714285714,2.1853318214416504,4,13259
for,115.0,1.955434203147888,3,13260
not,226.5,2.840513229370117,3,13261
making,249.42857142857144,3.408632755279541,6,13262
more,251.0,2.840838670730591,4,13263
of,208.0,1.524619460105896,2,13264
British,239.7,3.939280271530152,7,13265
research,257.1111111111111,3.921474456787109,8,13266
and,0.0,0.6908556222915649,3,13267
fearing,277.8,5.0124101638793945,7,13268
another,218.6,3.542961359024048,7,13269
1960s-style,490.9,5.911019802093506,11,13270
brain,194.875,4.245234489440918,5,13271
"drain,",338.57142857142856,4.913434028625488,6,13272
has,160.0,2.81844162940979,3,13273
set,291.25,3.6958041191101074,3,13274
up,211.0,0.8736426830291748,2,13275
funding,248.0,6.324984073638916,7,13276
for,248.6,2.267571449279785,3,13277
the,292.5,0.7050951719284058,3,13278
commercialisation,552.0,6.3352131843566895,17,13279
of,0.0,1.810352563858032,2,13280
research,384.1111111111111,3.5193188190460205,8,13281
in,0.0,1.3620039224624634,2,13282
universities.,442.44444444444446,4.740915775299072,13,13283
The,783.0,0.9189621806144714,3,13284
second,236.6,2.610877752304077,6,13285
is,147.0,2.4204862117767334,2,13286
that,279.6666666666667,1.6149758100509644,4,13287
the,168.5,0.8798593282699585,3,13288
universities,293.22222222222223,4.509370803833008,12,13289
themselves,263.6666666666667,3.680244445800781,10,13290
have,158.75,2.401769161224365,4,13291
been,250.0,0.7835964560508728,4,13292
even,411.4,2.8910064697265625,4,13293
more,266.5,1.2553718090057373,4,13294
energetic,306.0,5.191384315490723,9,13295
in,245.0,2.051471471786499,2,13296
setting,218.88888888888889,3.876042366027832,7,13297
up,179.25,0.5990113615989685,2,13298
bodies,308.1666666666667,4.871363162994385,6,13299
to,155.75,1.5237576961517334,2,13300
promote,252.0,3.124006509780884,7,13301
the,218.0,0.7449208498001099,3,13302
spin-outs.,354.9,6.3352131843566895,10,13303
Each,189.5,2.662445068359375,4,13304
has,352.7142857142857,2.417348146438598,3,13305
gone,230.25,2.285139560699463,4,13306
about,213.8571428571429,3.2430732250213623,5,13307
it,366.5,1.2629626989364624,2,13308
in,180.11111111111111,1.913580060005188,2,13309
a,242.0,1.1738388538360596,1,13310
different,188.4,2.751426696777344,9,13311
"way,",181.2,3.00650954246521,4,13312
but,152.0,3.588174343109131,3,13313
among,244.88888888888889,4.040041923522949,5,13314
the,161.66666666666666,0.3393264412879944,3,13315
top,169.83333333333334,2.889765977859497,3,13316
research,362.6666666666667,4.103712558746338,8,13317
"faculties,",280.875,5.41658878326416,10,13318
the,287.0,2.13310980796814,3,13319
results,281.3,3.0755598545074463,7,13320
have,185.8571428571429,2.650559425354004,4,13321
been,195.5,0.7835964560508728,4,13322
similar.,230.0,4.253421783447266,8,13323
As,159.0,2.0073466300964355,2,13324
Peter,299.85714285714283,5.048300266265869,5,13325
"Hiscocks,",458.2,5.84382963180542,9,13326
director,282.1111111111111,3.9963302612304688,8,13327
of,176.0,0.3464103639125824,2,13328
the,141.0,0.5706213116645813,3,13329
Cambridge,295.0,5.461375713348389,9,13330
Entrepreneurship,405.44444444444446,5.938143253326416,16,13331
Centre,223.75,5.3454909324646,6,13332
"(CEC),",276.8,5.752273082733154,6,13333
says:,306.375,3.793036937713623,5,13334
'There,200.28571428571428,3.481382131576538,6,13335
has,217.3333333333333,1.943748116493225,3,13336
been,249.28571428571428,0.6342422962188721,4,13337
an,203.5,2.1107256412506104,2,13338
important,261.6,2.007655143737793,9,13339
change,199.8571428571429,4.03705644607544,6,13340
of,215.5,1.0051106214523315,2,13341
culture,244.8571428571429,4.362783908843994,7,13342
and,169.66666666666666,1.4386237859725952,3,13343
there,195.16666666666663,2.327085018157959,5,13344
is,153.75,0.6931920051574707,2,13345
starting,263.3333333333333,4.400361061096191,8,13346
to,214.0,1.3617888689041138,2,13347
be,244.0,1.182197093963623,2,13348
a,300.0,1.2896203994750977,1,13349
real,175.2,2.668689012527466,4,13350
entrepreneurial,667.1666666666666,5.903008937835693,15,13351
spirit,246.5,3.805707931518554,6,13352
among,224.8333333333333,2.841724634170532,5,13353
academics.,311.7142857142857,5.991397857666016,10,13354
A,161.0,1.6930721998214722,1,13355
lot,284.3333333333333,2.4162094593048096,3,13356
of,218.6,0.3845435976982116,2,13357
it,185.0,2.210335493087769,2,13358
has,303.3333333333333,1.723029375076294,3,13359
been,279.85714285714283,0.6342422962188721,4,13360
about,185.3333333333333,2.993572473526001,5,13361
giving,182.125,4.588156700134277,6,13362
scientists,351.5,4.584388256072998,10,13363
a,139.0,2.0227084159851074,1,13364
confidence,301.4,4.455945491790772,10,13365
many,183.66666666666663,3.8665871620178223,4,13366
of,194.5,0.8363062739372253,2,13367
them,210.7142857142857,2.083217144012451,4,13368
did,190.7142857142857,2.987189769744873,3,13369
not,208.3333333333333,0.3754884004592895,3,13370
have.',202.125,1.687103271484375,6,13371
As,130.5,2.0073466300964355,2,13372
the,173.8,0.9791895747184752,3,13373
universities,160.71428571428572,4.509370803833008,12,13374
have,149.0,1.3011603355407717,4,13375
embraced,322.4,5.730563640594482,8,13376
industry,249.7,3.926970958709717,8,13377
via,200.0,4.694762706756592,3,13378
the,217.4,1.0965368747711182,3,13379
"spin-outs,",321.1,6.3352131843566895,10,13380
they,196.0,2.9664580821990967,4,13381
have,180.88888888888889,1.4036672115325928,4,13382
encountered,217.625,4.136198997497559,11,13383
many,126.33333333333331,2.077434062957764,4,13384
of,115.33333333333331,0.8363062739372253,2,13385
the,164.33333333333334,0.5706213116645813,3,13386
problems,237.125,3.15523099899292,8,13387
regularly,251.5,4.88033390045166,9,13388
faced,207.16666666666663,4.287833213806152,5,13389
by,136.25,1.8044490814208984,2,13390
"industry,",208.22222222222223,4.318646430969238,9,13391
such,247.3333333333333,3.4932069778442383,4,13392
as,197.8,0.8134760856628418,2,13393
the,163.5,0.9791895747184752,3,13394
ownership,208.4,4.700754165649414,9,13395
of,141.0,1.3166762590408323,2,13396
intellectual,157.16666666666666,3.554612398147583,12,13397
property,229.28571428571428,4.039380073547363,8,13398
"(IP),",287.57142857142856,6.0929107666015625,5,13399
funding,561.0,5.480945110321045,7,13400
and,170.4,1.8096036911010744,3,13401
equity,386.8333333333333,5.777238845825195,6,13402
distribution.,373.2,4.098094940185547,13,13403
Coping,262.875,5.258870601654053,6,13404
with,207.375,0.2412821650505066,4,13405
these,224.16666666666663,2.4355430603027344,5,13406
has,280.5,2.909155368804932,3,13407
become,157.66666666666666,1.7177164554595947,6,13408
a,0.0,0.7883093357086182,1,13409
crucial,237.5,3.477547645568848,7,13410
task,222.25,4.206553936004639,4,13411
for,200.0,1.343870759010315,3,13412
these,194.125,2.432853937149048,5,13413
newly,222.125,4.770181655883789,5,13414
formed,234.44444444444449,2.056779384613037,6,13415
enterprise,335.75,4.674253940582275,10,13416
bodies.,260.8333333333333,4.308023929595947,7,13417
Oxford,425.8,5.192613124847412,6,13418
University,337.3,1.866135001182556,10,13419
has,169.85714285714286,2.306494235992432,3,13420
produced,255.625,2.8248660564422607,8,13421
some,132.75,2.5128931999206543,4,13422
of,224.25,0.7185996174812317,2,13423
the,129.0,0.5706213116645813,3,13424
highest-profile,404.1,6.3352131843566895,15,13425
spin-outs,275.22222222222223,5.084620475769043,9,13426
in,383.0,1.9808268547058103,2,13427
recent,256.0,2.7285587787628174,6,13428
"years,",166.42857142857142,0.8796464800834656,6,13429
achieving,242.25,5.654675483703613,9,13430
a,225.5,1.7028400897979736,1,13431
particular,259.44444444444446,2.902174472808838,10,13432
